Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
2320969,JUST A PIZZA PLUS INC,JUST A PIZZA PLUS,75583,Restaurant,Risk 1 (High),5136 S ARCHER AVE ,CHICAGO,IL,60632,2019-11-01T00:00:00.000,Complaint,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: REAR DOOR NOT RODENT PROOF, APPROX 1/4 INCH GAP AT FRAME OF DOOR. INSTD TO RODENT PROOF SAME SO AS TO BE TIGHT FITTING. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OVER 20 RAT DROPPINGS NOTED SCATTERED ON FLOOR IN REAR STORAGE AREA. INSTD TO REMOVE ALL DROPPINGS, CLEAN AND SANITIZE AFFECTED AREAS AND CONTACT PEST CONTROL FOR SERVICE. EXTREME CLUTTER NOTED IN SAME AREA, UNNECESSARY EQUIPMENT, ETC. INSTD TO REMOVE CLUTTER AND ORGANIZE AREA. CITATION ISSUED 7-38-020(A). PRIORITY FOUNDATION. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOOR THROUGH OUT PREMISES ALONG WALLBASE NOT CLEAN, EXCESSIVE DEBRIS. INSTD TO CLEAN AND MAINTAIN SAME | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLUTTER IN BASEMENT. INSTD TO REMOVE ALL CLUTTER AND ORGANIZE AREA. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: SEE 60 | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVMIOUS CORE VIOLATIONS NOT CORRECTED FROM 6/26/19 REPORT 2300293 NOT CORRECTED: 58 OBSERVED NO PROOF OF ALLERGEN TRAINING ON SITE. MUST PROVIDE PROOF OF ALLERGEN TRAINING FOR ALL CHICAGO CERTIFIED FOOD MANAGERS. CITATION ISSUED 7-42-090 PRIORITY FOUNDATION.",41.8006193315046,-87.73114270276187,"{'longitude': '41.8006193315046', 'latitude': '-87.73114270276187'}",,,,,
2320945,RAVENSWOOD BAPTIST CHURCH SCHOOL,RAVENSWOOD BAPTIST CHURCH SCHOOL,2225397,School,Risk 3 (Low),4437 N SEELEY AVE ,CHICAGO,IL,60625,2019-11-01T00:00:00.000,Canvass,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: FOUND FRONT MAIN ENTRANCE WITH APPROXIMATELY 1/2' INCH GAP AT BOTTOM OF DOUBLE DOORS.MUST MAKE DOOR TIGHT FITTING TO PREVENT PEST ENTRY AND TO MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND ORGANIZE CLASSROOM STORAGE CLOSETS AND REMOVE UNNECESSARY ARTICLES DUE TO POTENTIAL PEST HARBORAGE AND REMAINING ARTICLES/SUPPLIES MUST BE STORED AT LEAST 6' INCHES OFF THE FLOOR FOR EASIER CLEANING.",41.962542993844735,-87.68047934170733,"{'longitude': '41.962542993844735', 'latitude': '-87.68047934170733'}",,,,,
2320977,TODD APPEL BAR AND COCKTAIL,TODD APPEL BAR AND COCKTAIL,2589615,Grocery Store,Risk 2 (Medium),5868 N LINCOLN AVE ,CHICAGO,IL,60659,2019-11-01T00:00:00.000,Canvass,No Entry,,41.98805967591636,-87.70370445181302,"{'longitude': '41.98805967591636', 'latitude': '-87.70370445181302'}",,,,,
2320932,St. Mary of the Wood School,St. Mary of the Wood School,1878517,School,Risk 3 (Low),7033 N MOSELLE ST ,CHICAGO,IL,60646,2019-11-01T00:00:00.000,Canvass,Pass,,42.00834548005445,-87.77703900020178,"{'longitude': '42.00834548005445', 'latitude': '-87.77703900020178'}",,,,,
2320912,DUNKIN DONUTS,DUNKIN DONUTS,2013341,Restaurant,Risk 2 (Medium),2805 W DIVISION ST ,CHICAGO,IL,60622,2019-11-01T00:00:00.000,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVE NO HAND WASHING SIGNS OR POSTERS NEAR HAND WASHING SINKS IN TOILET ROOMS. MUST PROVIDE AND MAINTAIN. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED ICE SCOOPS STORED ON TOP OF ICE MACHINE LOCATED IN REAR STORAGE AREA. MUST PROPERLY STORE ICE SCOOPS IN A CLEAN CONTAINER TO PREVENT CONTAMINATION. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACK FLOW PREVENTION DEVICE NOT LOCATED AT THE ICE MACHINE IN REAR STORAGE AREA. INSTRUCTED TO INSTALL A BACK FLOW PREVENTION DEVICE SO THAN CAN BE LOCATED TO BE SERVICE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO COVERED WASTE RECEPTACLE PROVIDED IN THE WASHROOMS. INSTRUCTED TO PROVIDE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED ITEMS NOT ELEVATED 6 INCHES OFF FLOOR INSIDE WALK-IN COOLER AND REAR STORAGE AREA. MUST ELEVATE ITEMS AND MAINTAIN. MUST USE APPROVED SHELVING FOR PRODUCT ELEVATION. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED HEAVY DUST BUILD UP ON CEILING VENTILATION VENTS INSIDE WASHROOMS. MUST CLEAN AND MAINTAIN.",41.90281332978524,-87.69712881362462,"{'longitude': '41.90281332978524', 'latitude': '-87.69712881362462'}",,,,,
2320974,DO EAT,DO EAT,2492365,Restaurant,Risk 1 (High),3141 S HALSTED ST ,CHICAGO,IL,60608,2019-11-01T00:00:00.000,Complaint,Pass,,41.836871979178554,-87.64610208451234,"{'longitude': '41.836871979178554', 'latitude': '-87.64610208451234'}",,,,,
2320911,Hitch Elementary School,Hitch Elementary School,23811,School,Risk 1 (High),5625 N McVicker (6032W) ,CHICAGO,IL,60646,2019-11-01T00:00:00.000,Canvass Re-Inspection,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-203.11-Hand washing sink not installed in the prep area. Instructed to install. Priority Foundation 7-38-030(c)no citation issued (CPS)  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.11-Damaged walls wit peeling paint inside the girl's washroom first floor. Must repair, scrape off peeling paint, re paint and maintain.",41.983677555790884,-87.77908614427155,"{'longitude': '41.983677555790884', 'latitude': '-87.77908614427155'}",,,,,
2320941,ST. ETHELREDA SCHOOL,ST. ETHELREDA SCHOOL,2247642,School,Risk 2 (Medium),8734 S PAULINA ,CHICAGO,IL,60620,2019-11-01T00:00:00.000,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO CLEAN UP KIT ON SITE FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE A CLEAN UP KIT THAT KILLS THE NOROVIRUS FOR HANDLING THESE EVENTS. PRIORITY FOUNDATION VIOLATION 7-38-005 NO CITATION ISSUED | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND NO WATER TO THE RIGHT WASHBOWL IN THE GIRLS TOILET ROOM. INSTRUCTED TO PROVIDE AND MAINTAINL | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: THE CEILING IN THE BOYS/GIRLS TOILET ROOM IS CHIPPED. INSTRUCTED TO SCRAPE AND PAINT CEILING. MAINTAIN A SMOOTH AND EASILY CLEANABLE SURFACE.",41.73467037937294,-87.66561153316543,"{'longitude': '41.73467037937294', 'latitude': '-87.66561153316543'}",,,,,
2320944,"ACADEMY OF CREATIVE THINKING, INC.",ACADEMY OF CREATIVE THINKING,2308857,Children's Services Facility,Risk 1 (High),4200 N Central AVE ,CHICAGO,IL,60634,2019-11-01T00:00:00.000,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO EXPOSED HAND SINK ACCESSIBLE TO THREE COMPARTMENT SINK AT EAST SIDE OF BUILDING INSTRUCTED MANAGEMENT TO INSTALL AN EXPOSED HAND SINK. PRIORITY FOUNDATION VIOLATION  7-38-030(c)  NO CITATION ISSUED | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED NO GREASE TRAP AT THREE COMPARTMENT SINK AT EAST PART OF BUILDING.INSTRUCTED MANAGEMENT TO INSTALL GREASE TRAP AT THREE COMPARTMENT SINK AT EST PART OF BUILDING  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS BEHIND REFRIGERATION NEED CLEANING.INSTRUCTED MANAGEMENT TO CLEAN FLOORS BEHIND REFRIGERATION.",41.95687428646395,-87.76727186013788,"{'longitude': '41.95687428646395', 'latitude': '-87.76727186013788'}",,,,,
2320984,MCDONALDS RESTAURANT,MCDONALDS RESTAURANT,2384975,Restaurant,Risk 2 (Medium),3154 W FOSTER AVE ,CHICAGO,IL,60625,2019-11-01T00:00:00.000,Complaint Re-Inspection,Pass,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACK FLOW PREVENTION DEVICE NOT LOCATED AT ICE MACHINE. MUST INSTALL SO BACK FLOW PREVENTION DEVICES MAY BE LOCATED TO BE SERVICED AND MAINTAINED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments:  A toilet room used by females shall be provided with a covered receptacle for sanitary napkins. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REPLACE WATER STAINED CEILING TILES AT REAR CUSTOMER DINING AREA NEAR THE WASH ROOMS AND TO MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments:  INSTRUCTED TO PROVIDE FOOD HANDLER TRAINING CERTIFICATES FOR FOOD EMPLOYEES AND MAINTAIN AS REQUIRED.",41.97585969420299,-87.70846496772994,"{'longitude': '41.97585969420299', 'latitude': '-87.70846496772994'}",,,,,
2320964,TOP DOG,TOP DOG,52008,Restaurant,Risk 1 (High),6005 N SAUGANASH AVE ,CHICAGO,IL,60646,2019-11-01T00:00:00.000,Complaint Re-Inspection,Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: 3-304.14- WIPING CLOTH FOR WIPING THE PREP TABLE, CHOPPING BOARD MUST BE STORED ON A BUCKET WITH SANITIZING SOLUTION IN BETWEEN USES. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(B)-ALL COOKING EQUIPMENTS WITH HEAVY GREASE BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13- DEEP FRYER EXTERIOR SIDE,BOTTOM COMPARTMENT WITH HEAVY GREASE BUILD-UP. MUST DETAIL CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114- CLUTTER UNNECESSARY ITEMS NOT BEING USED ON THE TOP OF THE COUNTER AND BY PREP AREA AND DISH AREA. INSTRUCTED TO ORGANIZE THE AREAS AND DISCARD UNNECESSARY ITEMS TO PREVENT RODENT HARBORAGE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 4-202.18- VENTILATION HOOD.FILTERS IN COOK LINE WITH HEAVY GREASE ACCUMULATED INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13- CERTIFIED FOOD SERVICE MANAGER MUST OBTAIN AN ALLERGEN TRAINING CERTIFICATE.",41.990266341555525,-87.73299734383897,"{'longitude': '41.990266341555525', 'latitude': '-87.73299734383897'}",,,,,
2320923,SLICE,SLICE,2698443,Restaurant,Risk 1 (High),303 E SUPERIOR ST ,CHICAGO,IL,60611,2019-11-01T00:00:00.000,License,Pass,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: - MUST INSTALL A PREP SINK IN THE REAR PIZZA PREP AREA.  -  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: - OBSERVED FOIL DUCT COVERING AND UTILITY LINES, AND RAW CEMENT MATERIAL ON THE CEILING IN THE REAR SHARED FOOD PREP AREA.   MUST REMOVE AND PROVIDE A CEILING THAT IS DURABLE, NON-ABSORBENT, SMOOTH, AND EASILY CLEANABLE IN ALL FOOD PREP AREAS.  - ",41.895692401410514,-87.62014286048188,"{'longitude': '41.895692401410514', 'latitude': '-87.62014286048188'}",,,,,
2320959,THE HOLLANDER,THE HOLLANDER,2463598,Restaurant,Risk 1 (High),1616-1624 N MILWAUKEE AVE ,CHICAGO,IL,60647,2019-11-01T00:00:00.000,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY AVAILABLE. INSTRUCTED MANAGE TO PROVIDE IN A VERFIABLE MANNER EMPLOYEE RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD. PRIORITY FOUNDATION 7-38-010 | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE CLEAN UP POLICY AND SUPPLIES. PRIORITY FOUNDATION 7-38-005 | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OSERVED NO HAND WASHING SINGS AT HAND WASING SINKS IN SECOND FLOOR PREP KITCHEN. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED IMPROPER DATE MARKING ON TCS FOOD STORED IN COOLER. ALL REFRIGERATED READY TO EAT TCS FOOD HELD MORE THAN 24 HOURS SHALL BE CLEARLY MARKED WITH DATE BY WHICH FOOD IS TO BE SOLD, CONSUMED, OR DISCARDED WITH A MAXIMUM OF 7 DAYS. PRIORITY FOUNDATION 7-38-005 | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO DISCLOSURE FOR CONSUMER ADVISORY ON MENU. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-005 | 40. PERSONAL CLEANLINESS - Comments: OBSERVED FOOD HANDLER NOT WEARING HAIR RESTRAINT. ALL FOOD HANDLERS MUST WEAR PROPER HAIR RESRAINTS. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED SINGLE SERVICE ARTICLES STORED ON FLOOR. INSTRUCTED MANAGER TO ELEVATE AND MAINTAIN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO TEST KIT FOR HIGH TEMPERATURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE AN IRREVERSIBLE TEMPERATURE INDICATOR TO MEASURE UTENSIL SURFACE TEMPERATURE DURING MECHANICAL WAREWASHING OPERATIONS. PRIORITY FOUNDATION 7-38-005 | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN WOMEN WASHROOM. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING GROUT ON FLOOR TILES NEAR COOKING EQUIPMENT IN SECOND FLOOR KITCHEN. INSTRUCTED MANAGER TO RE-GROUT FLORR TILES AS NEEDED AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING AVAILABLE. ALL CERTIFIED MANAGERS MUST PROVIDE ALLERGEN TRAINING.",41.910720618104996,-87.67821910765696,"{'longitude': '41.910720618104996', 'latitude': '-87.67821910765696'}",,,,,
2320980,CASPIAN KABAB CUISINE,CASPIAN KABAB CUISINE,2551957,Restaurant,Risk 1 (High),1413 N ASHLAND AVE ,CHICAGO,IL,60622,2019-11-01T00:00:00.000,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: THE PERSON IN CHARGE UNABLE TO PROVIDE EMPLOYEE HEALTH POLICY. INSTRUCTED TO PROVIDE EMPLOYEE HEALTH POLICY AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: THE PERSON IN CHARGE UNABLE TO PROVIDE PROCEDURE FOR EMPLOYEE TO FOLLOW WHEN RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED IMPROPER DATE MARKING ON TCS FOODS HELD MORE THAN 24 HOURS. INSTRUCTED TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED EMPLOYEE PREPPING FOOD IN KITCHEN FOOD PREP AREA WITHOUT WEARING A HAIR RESTRAINT. INSTRUCTED TO WEAR A HAIR RESTRAINT AT ALL TIMES FOOD IS HANDLED. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WIPING CLOTHS STORE ON TOP OF PREP COOLERS INSTRUCTED TO PROPERLY STORE WIPING CLOTHS IN A SANITIZING SOLUTION WHEN NOT IN USE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTION DEVICE NOT LOCATED AT THE ICE MACHINE IN REAR PREP AREA. INSTRUCTED TO INSTALL A BACK FLOW PREVENTION DEVICE SO THAN CAN BE LOCATED TO BE SERVICE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRT AND DEBRIS ON FLOOR UNDERNEATH 3-COMPARTMENT SINKS IN FRONT BAR AREA AND REAR PREP AREA. MUST CLEAN AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOOD HANDLERS REQUIREMENTS NOT MET NO LOGS RECORDS ON SITE AS REQUIRED. INSTRUCTED TO PROVIDE AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED CERTIFIED FOOD MANAGERS WITHOUT THE ALLERGEN TRAINING. INSTRUCTED THAT ALL CERTIFIED FOOD MANAGERS MUST COMPLETE FOOD ALLERGEN TRAINING.",41.907442564575305,-87.66745466177603,"{'longitude': '41.907442564575305', 'latitude': '-87.66745466177603'}",,,,,
2320922,FIFTH CAMPUS,HUNTER PERKINS CAMPUS,2510248,School,Risk 2 (Medium),1700 W 83RD ST ,CHICAGO,IL,60620,2019-11-01T00:00:00.000,Canvass,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: THE WASHBOWLS IN THE BOYS/GIRLS TOILET ROOM MAIN LEVEL NEEDS TO BE RECAULKED AT THE TOP. INSTRUCTED TO RECAULK AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: THE FIRST WASHBOWL IN THE 2ND FL GIRLS TOILET ROOM HAS NO RUNNING WATER. INSTRUCTED TO PROVIDE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: THE WALL IN THE BOYS LOWER LEVEL CRACKED BY THE WINDOW. INSTRUCTED TO SCRAPE AND PAINT WALL.",41.74314889790767,-87.66574596649906,"{'longitude': '41.74314889790767', 'latitude': '-87.66574596649906'}",,,,,
2320933,"BETTY'S DAYCARE ACADEMY, INC.",BETTY'S DAYCARE ACADEMY,2298270,Daycare Above and Under 2 Years,Risk 1 (High),5719-5725 W CHICAGO AVE ,CHICAGO,IL,60651,2019-11-01T00:00:00.000,License,Pass,,41.89469435604857,-87.76874081172292,"{'longitude': '41.89469435604857', 'latitude': '-87.76874081172292'}",,,,,
2320988,HAPPY FISH & CHICKEN,HAPPY FISH & CHICKEN,2698734,Restaurant,Risk 1 (High),5-7 S CICERO AVE ,CHICAGO,IL,60644,2019-11-01T00:00:00.000,License,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: NOTED THE REAR EXIT DOOR WITH A 1/4 INCH GAP AT THE BOTTOM. INSTRUCTED MANAGER TO REPAIR DOOR TO PREVENT ENTRY POINT FOR PESTS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED THE RUBBER GASKET AROUND THE PREP COOLER DOOR IN POOR REPAIR. MUST REPAIR AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: NOTED THE INTERIOR OF THE COOLERS DIRTY. MUST CLEAN AND MAINTAIN. ALSO CLEAN THE INTERIOR OF THE ICE MACHINE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING IN REAR STORAGE ROOM AND IN THE FRONT PREP AREA TO REMOVE SPILLS,DEBRIS AND/OR GREASE. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: INSTRUCTED MANAGER TO COMPLY WITH THE IDPH FOOD HANDLER REQUIREMENTS OR CITATIONS WILL FOLLOW. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: PERMISES CITY CERTIFIED MANAGER HAS NO ALLERGEN TRAINING. INSTRUCTED MANAGER TO COMPLY WITH THE NEW CODE OR CITATIONS WILL FOLLOW.",41.88031245756281,-87.74512375356417,"{'longitude': '41.88031245756281', 'latitude': '-87.74512375356417'}",,,,,
2320971,JUMPSTART EARLY LEARNING ACADEMY,JUMPSTART EARLY LEARNING ACADEMY,2589822,Children's Services Facility,Risk 1 (High),7559 W ADDISON ST ,CHICAGO,IL,60634,2019-11-01T00:00:00.000,Canvass,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED INCOMPLETE CLEAN UP KIT ON SITE.INSTRUCTED MANAGEMENT TO HAVE A COMPLETE CLEAN UP KIT BY NEXT INSPECTION.CLEAN UP PROCEDURES  ON SITE PRIORITY FOUNDATION VIOLATION  7-38-005   NO CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED EXPOSED HAND SINK NOT ACCESSIBLE FOR HANDWASHING IN THE FOOD PREP AREA.INSTRUCTED MANAGEMENT TO INSTALL EXPOSED HAND SINK AT A LOCATION THAT IS ACCESSIBLE. PRIORITY FOUNDATION VIOLATION 7-38-030(c) NO CITATION ISSUED | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED HOT LINE HOOD FILTERS DUSTY.INSTRUCTED MANAGEMENT TO CLEAN HOT LINE HOOD FILTERS.,41.945064857019986,-87.81673402827133,"{'longitude': '41.945064857019986', 'latitude': '-87.81673402827133'}",,,,,
